*********************THIS FILE CONTAINS RAW DATA********************
Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 11.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
ZION-DW,49-053-0130,MST,113.1506,37.1983,1213,Zion National Park - Dalton's Wash

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
ZION-DW,STP_DEGC,12/29/2006 12:00:00 AM,20,20,20,20,20,20,20,20,20,22,24,24,25,25,24,23,22,21,21,21,20,20,20,20,
ZION-DW,STP_DEGC,12/30/2006 12:00:00 AM,20,20,20,20,20,20,20,19,20,22,23,26,27,27,25,24,24,23,22,22,21,21,21,20,
ZION-DW,STP_DEGC,12/31/2006 12:00:00 AM,20,20,20,20,20,20,20,19,20,23,25,27,27,27,28,27,25,23,23,22,22,22,21,21,
ZION-DW,STP_DEGC,1/1/2007 12:00:00 AM,21,20,20,20,20,20,20,20,20,22,24,25,25,25,24,23,22,21,21,20,20,20,20,20,
ZION-DW,STP_DEGC,1/2/2007 12:00:00 AM,20,20,20,20,20,20,20,20,20,22,24,26,27,28,28,28,26,24,23,22,22,21,21,21,
ZION-DW,STP_DEGC,1/3/2007 12:00:00 AM,21,21,21,21,21,21,20,20,21,23,24,25,26,29,30,30,29,27,24,23,23,22,22,21,
ZION-DW,STP_DEGC,1/4/2007 12:00:00 AM,21,21,21,20,20,20,20,20,20,22,24,26,27,28,27,26,25,24,23,23,23,23,22,22,
ZION-DW,STP_DEGC,1/5/2007 12:00:00 AM,21,20,20,20,20,20,20,20,20,21,23,24,24,24,23,22,21,20,20,19,19,19,19,19,
ZION-DW,STP_DEGC,1/6/2007 12:00:00 AM,19,19,19,19,19,19,19,19,19,21,24,26,27,26,25,24,23,22,21,21,20,20,20,20,
ZION-DW,STP_DEGC,1/7/2007 12:00:00 AM,20,20,19,19,19,19,19,19,20,22,24,26,27,28,28,27,25,23,22,22,21,20,20,20,
ZION-DW,STP_DEGC,1/8/2007 12:00:00 AM,20,20,20,20,20,19,19,19,20,22,25,27,28,29,30,29,28,26,23,22,22,22,22,21,
ZION-DW,STP_DEGC,1/9/2007 12:00:00 AM,21,21,21,21,21,21,21,21,22,25,27,28,29,30,27,27,27,26,24,23,22,22,22,21,
ZION-DW,STP_DEGC,1/10/2007 12:00:00 AM,21,21,20,20,20,20,20,20,20,20,22,24,25,26,27,27,25,24,23,22,22,22,22,21,
ZION-DW,STP_DEGC,1/11/2007 12:00:00 AM,21,21,21,21,20,20,20,20,21,23,24,25,24,24,24,24,24,23,23,23,23,23,22,22,
ZION-DW,STP_DEGC,1/12/2007 12:00:00 AM,22,22,22,21,20,20,20,20,20,20,20,21,21,22,22,21,20,20,19,19,19,19,19,19,
ZION-DW,STP_DEGC,1/13/2007 12:00:00 AM,18,18,18,18,18,18,18,18,18,20,23,24,25,24,23,22,21,19,19,18,18,18,18,18,
ZION-DW,STP_DEGC,1/14/2007 12:00:00 AM,18,18,18,18,18,18,17,17,18,20,21,23,24,25,24,23,22,20,19,19,19,18,18,18,
ZION-DW,STP_DEGC,1/15/2007 12:00:00 AM,18,18,18,18,18,18,18,18,18,20,23,24,26,26,25,24,22,21,20,20,19,19,19,19,
ZION-DW,STP_DEGC,1/16/2007 12:00:00 AM,19,18,18,18,18,18,18,18,19,21,23,25,26,26,26,24,24,22,21,20,20,20,20,20,
ZION-DW,STP_DEGC,1/17/2007 12:00:00 AM,19,19,19,19,19,19,19,19,20,22,23,24,25,26,26,25,24,23,22,21,21,20,20,20,
ZION-DW,STP_DEGC,1/18/2007 12:00:00 AM,20,20,20,19,19,19,19,19,20,22,25,27,29,29,29,29,27,24,22,22,21,21,20,20,
ZION-DW,STP_DEGC,1/19/2007 12:00:00 AM,20,20,20,20,20,20,19,19,20,23,26,27,28,28,29,26,25,23,22,22,21,21,21,20,
ZION-DW,STP_DEGC,1/20/2007 12:00:00 AM,20,20,20,20,20,19,19,19,20,22,25,26,26,26,26,24,23,22,21,21,21,21,21,20,
ZION-DW,STP_DEGC,1/21/2007 12:00:00 AM,20,20,20,20,20,20,20,19,20,22,24,25,25,25,23,22,21,20,20,20,20,20,20,20,
ZION-DW,STP_DEGC,1/22/2007 12:00:00 AM,20,19,20,20,19,19,19,19,20,22,24,26,28,28,28,26,24,22,21,21,21,20,20,20,
ZION-DW,STP_DEGC,1/23/2007 12:00:00 AM,20,20,20,19,19,19,19,19,20,22,25,27,28,29,27,24,25,24,21,23,22,22,22,22,
ZION-DW,STP_DEGC,1/24/2007 12:00:00 AM,22,22,23,22,22,22,22,22,22,25,27,29,30,30,30,30,29,27,25,24,24,23,23,23,
ZION-DW,STP_DEGC,1/25/2007 12:00:00 AM,23,22,22,22,22,22,22,22,22,25,28,29,30,31,31,31,30,28,25,25,24,23,23,22,
ZION-DW,STP_DEGC,1/26/2007 12:00:00 AM,22,22,22,22,21,21,21,21,22,24,27,29,30,30,29,28,27,26,24,24,23,23,22,22,
ZION-DW,STP_DEGC,1/27/2007 12:00:00 AM,22,22,22,22,21,21,21,21,22,24,26,28,30,32,31,30,29,27,25,24,23,23,23,22,
ZION-DW,STP_DEGC,1/28/2007 12:00:00 AM,22,22,22,22,22,21,21,21,22,24,26,28,30,31,32,31,29,27,25,25,24,24,23,23,
ZION-DW,STP_DEGC,1/29/2007 12:00:00 AM,23,23,22,22,22,22,22,22,22,23,25,28,30,30,30,30,28,26,25,24,24,23,23,23,
ZION-DW,STP_DEGC,1/30/2007 12:00:00 AM,22,22,22,22,22,22,21,21,22,24,27,28,29,29,27,26,25,25,24,24,24,24,24,24,
ZION-DW,STP_DEGC,1/31/2007 12:00:00 AM,24,24,23,23,23,23,23,23,23,23,24,23,23,23,24,24,23,23,22,22,22,22,22,22,
ZION-DW,STP_DEGC,2/1/2007 12:00:00 AM,22,22,22,22,22,21,21,21,22,25,27,28,27,27,26,25,25,24,23,23,22,22,22,22,
ZION-DW,STP_DEGC,2/2/2007 12:00:00 AM,21,21,21,21,21,21,21,21,22,24,26,28,29,28,27,26,25,24,23,23,22,22,22,22,
ZION-DW,STP_DEGC,2/3/2007 12:00:00 AM,21,21,21,21,21,21,20,20,21,23,26,28,29,30,30,30,29,27,25,24,23,23,22,22,
ZION-DW,STP_DEGC,2/4/2007 12:00:00 AM,22,22,22,22,22,22,21,21,23,25,28,30,32,32,32,32,31,30,28,26,25,25,24,24,
ZION-DW,STP_DEGC,2/5/2007 12:00:00 AM,24,24,24,23,23,23,22,22,24,26,29,32,34,36,37,36,35,33,31,28,26,26,25,25,
ZION-DW,STP_DEGC,2/6/2007 12:00:00 AM,24,24,24,24,23,23,23,23,23,24,26,29,32,30,33,33,33,31,29,27,26,25,24,24,
ZION-DW,STP_DEGC,2/7/2007 12:00:00 AM,24,23,23,23,23,23,22,22,23,25,26,27,29,31,33,33,32,30,28,26,26,25,24,24,
ZION-DW,STP_DEGC,2/8/2007 12:00:00 AM,24,24,24,23,23,23,23,23,23,24,27,28,31,32,34,34,31,30,28,27,26,25,24,24,
ZION-DW,STP_DEGC,2/9/2007 12:00:00 AM,24,24,24,24,23,23,23,22,23,24,24,26,29,31,33,33,31,29,28,27,26,26,25,25,
ZION-DW,STP_DEGC,2/10/2007 12:00:00 AM,25,24,24,24,24,24,24,24,24,26,28,30,33,34,32,30,28,27,27,26,26,25,25,24,
ZION-DW,STP_DEGC,2/11/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,25,26,28,28,28,28,27,26,26,25,25,24,24,
ZION-DW,STP_DEGC,2/12/2007 12:00:00 AM,24,24,23,23,23,22,22,22,23,26,28,30,32,33,32,32,31,28,27,26,25,25,24,24,
ZION-DW,STP_DEGC,2/13/2007 12:00:00 AM,24,24,24,24,23,23,23,23,23,24,25,28,30,29,27,27,26,25,24,24,24,24,23,23,
ZION-DW,STP_DEGC,2/14/2007 12:00:00 AM,23,23,23,23,23,23,23,23,24,27,28,29,29,29,28,27,26,25,24,24,24,23,23,23,
ZION-DW,STP_DEGC,2/15/2007 12:00:00 AM,23,23,23,23,23,22,22,22,22,25,28,30,30,30,30,29,28,27,26,25,24,24,24,24,
ZION-DW,STP_DEGC,2/16/2007 12:00:00 AM,24,23,23,23,23,22,22,22,24,26,29,31,32,32,32,31,31,30,28,26,26,25,25,25,
ZION-DW,STP_DEGC,2/17/2007 12:00:00 AM,24,24,24,24,24,24,23,23,25,28,30,32,35,37,37,37,37,35,33,30,27,26,26,25,
ZION-DW,STP_DEGC,2/18/2007 12:00:00 AM,25,24,24,24,24,24,24,24,24,25,27,29,30,30,31,32,30,29,28,26,26,26,26,26,
ZION-DW,STP_DEGC,2/19/2007 12:00:00 AM,26,25,26,26,25,25,25,25,26,27,27,26,26,25,25,24,23,23,23,22,22,22,22,22,
ZION-DW,STP_DEGC,2/20/2007 12:00:00 AM,22,22,22,22,22,22,22,22,24,27,29,30,31,30,30,30,30,29,27,25,25,24,24,24,
ZION-DW,STP_DEGC,2/21/2007 12:00:00 AM,24,23,23,23,23,23,22,22,24,26,28,30,33,34,35,35,34,33,31,28,27,26,25,25,
ZION-DW,STP_DEGC,2/22/2007 12:00:00 AM,24,24,24,24,24,24,23,23,25,27,30,33,35,35,35,34,34,32,30,28,27,27,26,26,
ZION-DW,STP_DEGC,2/23/2007 12:00:00 AM,26,25,25,24,24,24,24,24,24,25,26,27,26,26,25,24,25,25,24,24,24,24,24,24,
ZION-DW,STP_DEGC,2/24/2007 12:00:00 AM,23,23,23,23,23,23,23,23,25,28,29,30,31,31,29,28,27,27,26,25,24,24,24,23,
ZION-DW,STP_DEGC,2/25/2007 12:00:00 AM,23,23,23,23,23,23,23,22,22,23,23,24,25,28,28,28,28,27,26,26,26,25,25,25,
ZION-DW,STP_DEGC,2/26/2007 12:00:00 AM,25,26,25,25,25,25,25,24,25,25,26,28,30,34,34,34,32,30,29,27,26,26,26,26,
ZION-DW,STP_DEGC,2/27/2007 12:00:00 AM,26,25,26,25,25,25,24,24,25,26,27,26,25,25,26,25,25,24,24,24,24,23,23,23,
ZION-DW,STP_DEGC,2/28/2007 12:00:00 AM,23,23,23,23,22,22,22,22,22,22,22,22,23,25,24,23,23,23,23,22,22,22,22,22,
ZION-DW,STP_DEGC,3/1/2007 12:00:00 AM,22,22,22,22,21,21,21,21,24,26,28,28,28,28,27,26,25,25,24,23,23,23,22,22,
ZION-DW,STP_DEGC,3/2/2007 12:00:00 AM,22,22,22,22,22,22,22,22,24,26,27,28,28,27,26,26,26,25,24,24,23,23,23,23,
ZION-DW,STP_DEGC,3/3/2007 12:00:00 AM,22,23,22,22,22,22,22,22,24,26,28,30,31,31,30,30,29,28,26,24,24,24,23,23,
ZION-DW,STP_DEGC,3/4/2007 12:00:00 AM,23,23,23,22,22,22,22,22,25,27,28,30,31,32,32,32,32,31,29,27,26,25,25,24,
ZION-DW,STP_DEGC,3/5/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,28,30,33,35,35,35,35,34,32,29,27,26,26,25,
ZION-DW,STP_DEGC,3/6/2007 12:00:00 AM,24,24,24,24,23,23,23,23,23,24,25,26,30,34,35,36,36,35,33,30,28,27,26,25,
ZION-DW,STP_DEGC,3/7/2007 12:00:00 AM,25,24,24,24,24,23,23,23,24,27,29,30,31,33,34,33,31,30,28,27,27,26,26,26,
ZION-DW,STP_DEGC,3/8/2007 12:00:00 AM,26,25,25,25,24,24,24,24,26,28,30,34,36,36,36,36,35,35,33,30,28,27,26,26,
ZION-DW,STP_DEGC,3/9/2007 12:00:00 AM,25,25,24,24,24,24,23,24,25,28,30,32,35,36,36,36,35,33,31,29,28,27,26,26,
ZION-DW,STP_DEGC,3/10/2007 12:00:00 AM,25,25,25,25,24,24,24,24,26,29,32,33,34,35,35,35,34,32,31,28,27,27,26,25,
ZION-DW,STP_DEGC,3/11/2007 12:00:00 AM,25,25,24,24,24,23,23,24,25,27,30,32,35,37,36,36,36,35,33,30,28,28,27,26,
ZION-DW,STP_DEGC,3/12/2007 12:00:00 AM,26,25,25,25,24,24,24,24,26,29,32,35,38,39,39,38,38,38,36,34,31,29,28,27,
ZION-DW,STP_DEGC,3/13/2007 12:00:00 AM,26,26,25,25,25,24,24,24,25,28,32,36,38,40,39,39,39,39,37,35,33,31,29,28,
ZION-DW,STP_DEGC,3/14/2007 12:00:00 AM,27,26,26,25,25,25,24,24,26,28,31,34,36,37,38,38,37,36,34,32,31,29,28,27,
ZION-DW,STP_DEGC,3/15/2007 12:00:00 AM,26,26,26,25,25,25,25,25,27,30,33,36,38,38,38,39,38,38,36,33,31,30,28,27,
ZION-DW,STP_DEGC,3/16/2007 12:00:00 AM,26,26,25,25,25,24,24,25,27,30,33,37,39,41,42,43,43,42,41,38,36,33,30,28,
ZION-DW,STP_DEGC,3/17/2007 12:00:00 AM,27,26,26,25,25,25,24,25,27,30,34,38,40,41,42,42,42,41,39,36,34,31,29,28,
ZION-DW,STP_DEGC,3/18/2007 12:00:00 AM,27,26,26,25,25,25,24,25,27,29,32,36,39,41,42,41,41,40,38,35,33,31,29,28,
ZION-DW,STP_DEGC,3/19/2007 12:00:00 AM,27,26,26,26,25,25,24,25,27,29,33,37,39,40,40,39,38,38,37,35,32,30,28,27,
ZION-DW,STP_DEGC,3/20/2007 12:00:00 AM,27,26,26,25,25,24,24,24,26,29,32,34,36,36,34,32,30,28,28,27,26,26,26,26,
ZION-DW,STP_DEGC,3/21/2007 12:00:00 AM,26,26,26,26,25,25,25,25,27,30,30,31,32,34,34,34,34,33,32,29,27,26,26,25,
ZION-DW,STP_DEGC,3/22/2007 12:00:00 AM,25,25,25,24,24,24,24,24,26,30,33,34,35,36,38,38,36,35,34,32,30,28,27,27,
ZION-DW,STP_DEGC,3/23/2007 12:00:00 AM,26,26,26,25,25,25,25,25,27,29,28,29,30,30,30,29,28,27,27,26,26,25,25,25,
ZION-DW,STP_DEGC,3/24/2007 12:00:00 AM,25,25,25,24,24,24,24,25,27,29,32,34,35,36,36,36,36,34,32,30,28,27,27,26,
ZION-DW,STP_DEGC,3/25/2007 12:00:00 AM,26,25,25,25,24,24,24,24,26,29,33,36,38,38,38,37,36,35,33,31,30,28,28,27,
ZION-DW,STP_DEGC,3/26/2007 12:00:00 AM,26,26,25,25,25,24,24,24,26,28,32,35,38,38,39,37,35,34,32,31,30,29,28,28,
ZION-DW,STP_DEGC,3/27/2007 12:00:00 AM,27,27,27,26,26,26,26,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,3/28/2007 12:00:00 AM,24,24,23,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,23,24,
ZION-DW,STP_DEGC,3/29/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,25,26,24,24,24,23,24,23,23,23,24,24,24,24,
ZION-DW,STP_DEGC,3/30/2007 12:00:00 AM,24,24,24,24,24,23,24,24,25,25,27,29,29,29,29,28,28,28,26,24,24,24,24,24,
ZION-DW,STP_DEGC,3/31/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,26,28,29,29,28,28,28,28,28,28,27,25,24,24,24,
ZION-DW,STP_DEGC,4/1/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,27,26,24,24,24,
ZION-DW,STP_DEGC,4/2/2007 12:00:00 AM,24,24,24,24,24,24,24,24,26,28,28,28,28,28,28,28,28,28,28,27,26,25,24,24,
ZION-DW,STP_DEGC,4/3/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,28,28,29,29,28,28,28,28,28,28,28,27,26,25,24,
ZION-DW,STP_DEGC,4/4/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,27,28,27,26,25,24,
ZION-DW,STP_DEGC,4/5/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,27,27,27,27,27,27,26,26,
ZION-DW,STP_DEGC,4/6/2007 12:00:00 AM,25,25,25,25,24,24,24,24,24,27,28,29,29,28,28,27,27,27,27,28,27,27,27,26,
ZION-DW,STP_DEGC,4/7/2007 12:00:00 AM,25,24,24,24,24,24,24,25,26,28,28,28,28,28,28,28,28,27,27,27,26,26,24,24,
ZION-DW,STP_DEGC,4/8/2007 12:00:00 AM,24,24,24,24,24,24,24,25,25,27,27,28,28,28,28,28,28,28,27,25,24,24,24,24,
ZION-DW,STP_DEGC,4/9/2007 12:00:00 AM,24,24,24,24,24,24,24,24,26,28,28,28,28,28,28,27,27,28,27,27,26,26,25,24,
ZION-DW,STP_DEGC,4/10/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,26,27,27,29,29,28,28,28,28,27,25,24,24,24,24,
ZION-DW,STP_DEGC,4/11/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,25,25,28,29,29,28,28,28,27,26,24,24,24,24,24,
ZION-DW,STP_DEGC,4/12/2007 12:00:00 AM,24,24,24,24,23,24,23,24,25,26,28,28,28,27,26,26,25,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,4/13/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,26,28,29,29,29,29,29,28,28,28,26,24,24,24,24,
ZION-DW,STP_DEGC,4/14/2007 12:00:00 AM,24,24,24,24,24,24,24,24,25,27,28,29,29,28,28,28,28,28,27,26,25,24,24,24,
ZION-DW,STP_DEGC,4/15/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,25,26,26,27,28,26,24,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,4/16/2007 12:00:00 AM,24,24,24,24,24,24,24,25,26,27,28,28,28,28,28,27,27,27,26,24,24,24,24,24,
ZION-DW,STP_DEGC,4/17/2007 12:00:00 AM,24,24,24,24,24,24,24,24,26,28,28,28,28,28,28,28,28,28,28,27,26,25,24,24,
ZION-DW,STP_DEGC,4/18/2007 12:00:00 AM,24,24,23,24,24,24,24,24,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/19/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/20/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/21/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/22/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/23/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/24/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
ZION-DW,STP_DEGC,4/25/2007 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,28,28,28,28,28,27,26,25,24,24,
ZION-DW,STP_DEGC,4/26/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,26,25,24,24,
ZION-DW,STP_DEGC,4/27/2007 12:00:00 AM,24,24,24,24,24,24,24,24,26,28,28,28,28,28,28,28,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,4/28/2007 12:00:00 AM,25,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,4/29/2007 12:00:00 AM,25,25,24,24,25,24,24,25,27,28,28,29,29,28,28,28,28,28,28,27,27,27,26,26,
ZION-DW,STP_DEGC,4/30/2007 12:00:00 AM,25,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,28,27,27,27,26,26,
ZION-DW,STP_DEGC,5/1/2007 12:00:00 AM,25,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,27,27,26,25,24,
ZION-DW,STP_DEGC,5/2/2007 12:00:00 AM,24,24,24,24,24,24,24,25,27,28,28,29,28,28,28,28,28,27,27,27,27,27,26,26,
ZION-DW,STP_DEGC,5/3/2007 12:00:00 AM,25,24,24,24,24,24,24,24,24,25,27,27,28,28,28,28,28,28,27,26,25,24,24,24,
ZION-DW,STP_DEGC,5/4/2007 12:00:00 AM,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,27,25,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,5/5/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,26,26,25,24,24,24,24,24,
ZION-DW,STP_DEGC,5/6/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,26,27,28,28,29,29,29,29,29,28,27,25,24,24,24,
ZION-DW,STP_DEGC,5/7/2007 12:00:00 AM,24,24,24,24,24,24,24,26,27,28,28,28,28,28,28,28,28,28,28,28,27,26,25,24,
ZION-DW,STP_DEGC,5/8/2007 12:00:00 AM,24,24,24,24,24,24,24,25,26,27,28,28,28,29,28,28,28,28,28,27,27,26,25,24,
ZION-DW,STP_DEGC,5/9/2007 12:00:00 AM,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,28,27,27,27,26,26,
ZION-DW,STP_DEGC,5/10/2007 12:00:00 AM,25,24,25,24,24,24,24,25,27,28,28,28,28,28,27,28,28,28,28,27,27,27,26,25,
ZION-DW,STP_DEGC,5/11/2007 12:00:00 AM,25,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,
ZION-DW,STP_DEGC,5/12/2007 12:00:00 AM,26,26,25,25,24,24,24,25,27,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,5/13/2007 12:00:00 AM,26,26,25,24,24,24,24,26,27,28,28,28,28,28,27,27,27,27,27,27,27,27,26,25,
ZION-DW,STP_DEGC,5/14/2007 12:00:00 AM,24,24,24,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,5/15/2007 12:00:00 AM,26,25,24,24,24,24,25,26,27,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,
ZION-DW,STP_DEGC,5/16/2007 12:00:00 AM,26,25,25,24,24,24,24,25,27,28,28,28,28,28,28,28,28,28,27,27,27,27,27,26,
ZION-DW,STP_DEGC,5/17/2007 12:00:00 AM,26,25,25,25,25,25,25,27,27,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,5/18/2007 12:00:00 AM,27,26,26,26,25,24,24,26,27,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,5/19/2007 12:00:00 AM,26,25,24,24,24,24,24,26,27,28,28,28,27,27,27,27,27,28,27,27,27,27,26,26,
ZION-DW,STP_DEGC,5/20/2007 12:00:00 AM,25,24,24,24,24,24,24,26,27,28,28,28,27,27,27,27,28,27,27,27,27,27,27,27,
ZION-DW,STP_DEGC,5/21/2007 12:00:00 AM,27,27,26,25,25,24,25,26,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,26,
ZION-DW,STP_DEGC,5/22/2007 12:00:00 AM,25,24,24,24,24,24,24,25,25,27,28,28,28,28,27,28,28,28,28,27,26,25,24,24,
ZION-DW,STP_DEGC,5/23/2007 12:00:00 AM,24,24,24,24,24,24,24,24,24,26,27,28,28,28,28,28,28,28,28,27,26,25,24,24,
ZION-DW,STP_DEGC,5/24/2007 12:00:00 AM,24,24,24,24,24,24,24,25,27,28,28,29,28,28,28,28,28,28,27,27,27,27,27,26,
ZION-DW,STP_DEGC,5/25/2007 12:00:00 AM,25,24,25,24,24,24,24,25,27,28,28,28,28,28,27,28,28,28,28,27,27,27,26,26,
ZION-DW,STP_DEGC,5/26/2007 12:00:00 AM,25,24,25,24,24,24,25,25,27,28,28,28,28,28,27,27,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,5/27/2007 12:00:00 AM,26,25,25,24,24,24,24,25,27,28,28,28,28,28,27,27,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,5/28/2007 12:00:00 AM,27,26,26,25,24,25,24,25,27,27,28,27,27,27,27,27,28,27,27,27,27,27,27,26,
ZION-DW,STP_DEGC,5/29/2007 12:00:00 AM,26,25,25,24,24,24,24,26,27,27,28,27,27,27,27,28,28,28,28,27,27,27,27,27,
ZION-DW,STP_DEGC,5/30/2007 12:00:00 AM,26,25,25,24,24,24,24,26,27,28,28,28,28,28,27,28,28,28,28,27,27,27,27,27,
ZION-DW,STP_DEGC,5/31/2007 12:00:00 AM,26,25,25,24,24,24,24,26,27,28,28,27,27,27,27,27,28,28,28,27,27,27,27,27,
ZION-DW,STP_DEGC,6/1/2007 12:00:00 AM,26,26,25,25,24,24,24,26,27,28,28,27,27,27,27,27,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/2/2007 12:00:00 AM,27,27,27,27,26,26,26,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/3/2007 12:00:00 AM,27,26,26,26,25,24,24,26,27,28,28,27,27,27,27,27,27,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/4/2007 12:00:00 AM,27,27,26,26,25,24,24,26,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/5/2007 12:00:00 AM,27,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/6/2007 12:00:00 AM,27,27,26,26,26,24,24,24,25,26,27,28,28,-999,-999,-999,-999,-999,-999,-999,23,24,24,24,
ZION-DW,STP_DEGC,6/7/2007 12:00:00 AM,23,23,23,23,23,23,24,26,28,28,28,28,28,28,28,28,28,28,28,28,27,26,26,25,
ZION-DW,STP_DEGC,6/8/2007 12:00:00 AM,25,25,24,24,24,23,24,26,28,27,28,28,28,28,28,28,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,6/9/2007 12:00:00 AM,26,25,25,25,24,24,24,26,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,26,
ZION-DW,STP_DEGC,6/10/2007 12:00:00 AM,26,26,26,25,25,25,25,27,28,28,28,27,27,27,27,27,27,28,27,27,27,27,27,26,
ZION-DW,STP_DEGC,6/11/2007 12:00:00 AM,26,26,26,26,26,25,26,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/12/2007 12:00:00 AM,26,26,26,25,25,25,25,26,28,28,28,27,29,28,27,27,28,28,27,27,27,27,27,27,
ZION-DW,STP_DEGC,6/13/2007 12:00:00 AM,27,26,26,26,26,25,26,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
